HASH,question,what
279f2430bfeed5204ccde7168b0a9fb7,乳房疼痛会是肿瘤吗？,3
2692559d43392408d755bd4ad2220a2d,喉癌和肺癌的症状是什么？,3
afa2e9e100bb8740b58cfdffc18a67b5,结肠粘膜腺癌 手术可以延长生命多久,4
2ae229464d032e2bdf172aef66d2b036,脑膜瘤误诊这么办？,2
f49106a83400062dbcd034d8bb35f04d,三个月大的小孩得了肝母细胞肿瘤，可不可怕，也不知道是良性还是恶性。,1
c8a7317466d27be3b84c94982e01ae9a,骨癌能治愈么,3
f2e279b78a43eae75c8577b494ec8018,北京天坛医院治疗脑瘤,6
c9c2d49603764ba7f6e0b029d35046af,有谁对腺瘤了解啊,3
c3e67f153b134354fc131c73925e70a8,前列腺癌用药物治疗效果好不好,2
2f6797cd1c5ada2518cbfbb9adb7e605,喉癌容易发生在哪个季节？,3
9ad9f1084401eab51de4d1627d71993a,关于骶椎肿瘤？,3
2b8fe5c38581484154dad333a6d7c88c,乳腺纤维瘤有点钙化要紧吗,1
9bedfa31ede8f409782a2c663986025e,神经母细胞瘤吃什么药,2
1aff7e8708ff832a321cea7fbcb58856,宝宝长期和肠癌患者接触是否会被传染34周出生的早产宝宝，出,1
4889f806aa12aabc7889f2945fa52bb0,淋巴瘤患者现在吃什么食物最好？今年59岁淋巴瘤患者现...,2
b5b8fcc59495dbb87cd76385dbff6644,前列腺癌应该怎么样预防,3
60009f7b5447f384c3080b2b56986f5c,我的手腕突然麻痹了，接着是手掌、手指和手臂，是什么原因才会照成这样？会不会跟手腕上长的脂肪瘤有关系，我的手曾经扭伤过，没注意所以长了一个在那里，刚才麻的拿笔都快没感觉了。,1
bc5061766062d254deee669d915f12ba,得了口腔乳头状瘤可以怀孕吗,3
994f6a26904c200374f0b326538a233d,畸胎瘤怀孕的可能性概率多少？,3
013dd5b3c05f3923781b4239bf04ea9e,淋巴癌患者可以吃鹿尾菜吗？,2
906bb1b236a71b68e2dcd3f893580b84,眼睛长骨瘤怎么治疗,2
70a54b90cddeb5d607ced0c2f0670706,肠道良性肿瘤切除术后如何护理？,2
a46d41e5a9c07367757b8b72c72ee5f3,血常规血涂片能发现肿瘤细胞吗，肿瘤细胞有哪些,3
eef2128bf8a7071cbdb453c401dfe5b2,呈浸润性生长的肿瘤是（ ） A.黑色素瘤 B.子宫平滑肌瘤 C.乳腺癌 D.肝癌 E.非霍奇金淋巴瘤,3
f35327f6a4fcec55518d2afed8152b2e,什么是骨膜性软骨肉瘤,3
78b96595787be772c4774788fd78f44a,大夫您好，我亲戚患中期舌癌，请问一般治好要花多少钱,5
1e2f807cbb535f0a4cc468569b3d9360,乳腺纤维瘤手术后要怎么保养？,2
9796dbb6abd5e6063ff0eff43d4892ae,请问肠癌有哪些先兆症状？什么会诱发肠癌？,3
9e67559ffca47f523e87a6d77decd4f1,鼻咽癌的治愈率有多少？,4
04a1c37bc58dede23b9c74d85dbfa62b,恳请陈医生给看看是否黑素瘤？,3
b6a3dd75ea3bb2914ac02632a2029372,鼻咽癌化疗放疗期间可以同房吗?,1
def705e950511261e0636babadd8450e,神经鞘瘤 腰椎神经鞘瘤 腰椎神经鞘瘤，术后神经受损，如何恢复，如何用药？,2
bb2d4cc4f4549138a22ae5bcc63bf987,有什么偏方治疗淋巴瘤,2
8965bd628bf500421d930acb5a8e5af6,胆囊癌做了外引流黄疸手术后黄疸能能喝么外引流的黄疸能喝么,2
7e2fc9000a0f150a4a1644078f8c6576,肝癌晚期怎么办,2
85db231e82aa445129ef92f118a942c0,淋巴细胞癌能活多久,4
7d8151a1165a64bb34ae143331e6d998,神經內分泌癌與肺癌有何關係,3
0a55d1f9858cc3d2d13cf6b2ea1f704c,甲状腺癌术后能吃海带吗,2
a2a480545a54525da553705de658d2fd,淋巴瘤可以影响皮肤吗？,3
609e80576f500c08a3fbbaae120ef008,3期神经母细胞瘤有治愈的希望吗？,4
9100c01997b8e458d6e3d25fe2aae33c,右臀部粘液性恶性纤维组织细胞瘤,2
bf034abf8c5f142cd14413993903027f,求助，肺癌晚期在服用特罗凯最佳服药时间,2
1dd6920acf3fb68bb2b397850ac07cd8,乳房胀痛是乳腺癌早期吗,1
7838ea45ee9b5d79961d3eb8f4d1280e,得阴道癌得人该怎么办？,2
31a0fbf576bf33367bfb38687494fee2,脑左侧颞骨骨瘤,2
798aea5e6deb19e86ae839b91dc0e62d,后脑勺长了三个黄豆大小的硬疙瘩 会不会是脑瘤？ 脑瘤应该不会是三个吧。 那粉瘤和淋巴结肿大如何区分,1
2bba238d6ce022f4c99239846fc40623,腮腺多发性基底细胞腺瘤，左肺有密度增高影,2
6a45948cd94811f4111a7f186f32f656,颈部淋巴结,3
18772d22cde14762dcc65ee95e75ba37,乳腺良性肿瘤要做哪些检查?请问深圳哪里治疗比较好？,3
a0b502980bed6e57cbcf88fe2b523787,胃癌病人平时吃什么好？,2
b2ab280f837b2f993892a655971d2245,我想知道肾平滑肌肉瘤术后,2
06b45963786fbe9b11f9253ec66530be,支持为转移性低分化神经内分泌癌严重？？生命能延长多久？,4
c52868a0051dcbd23d2e63441a8c53a7,患髓母细胞瘤为什么会爱多吃东西,3
101223826f16c9ca11722355f0c11b29,膀胱癌术后肌酐一直居高不下怎么办？,2
7c2531ffc763d24dd556b89e32571da3,食道平滑肌瘤病理回報食間質瘤。請問轉歸如,2
947bae2f45bd562d077789bee057de70,您好，请问甲状腺乳头状癌转移到了淋巴，手术发现癌细胞与总动,1
2b206561a14d47a593230167d141be48,我是甲状腺肿瘤己经手术了.医生把瘤孑化验说是恶性乳头壮癌.我去中山人民医院俩个科室看了.他说都说的...,1
ecdfc72aff77010b9e66f9dd891908d8,低度恶性潜能的乳头状尿路上皮肿瘤是癌吗？,1
0d025034333c24ec849f11296bc9a8c8,骨肉瘤怎么好,2
748ad3c2822140e1329fdf58afb202b9,颈部肿块（颈部脂肪母细胞瘤）手术情况？,2
b19ee1d4b3a079ed0c350d2ecf4f574f,畸胎瘤的问题,3
92581d6fa02afe8c46270b8a8b2eb0a3,甲状腺恶性肿瘤病因？,3
25d201383f742590378e685af371aff7,涎腺混合瘤需要做哪些检查,2
4cb3c97b272171596385f5b505222a3c,陕西省肿瘤医院头颈科杨琦,3
b010e8516e909e2355e37e9a30bf93b4,怎么判断得了大肠癌,3
fe5c59fe160567859dfa798870df119e,乳腺导管瘤良性和恶性好区分吗？,3
def3d035e1aaf338d72ba630a955da52,1岁半宝宝小肚上胀了个小肉瘤会影响身长吗？,1
b23ce126af6dddf71d5c953645b0a5c6,盆腔癌晚期怎么治疗,2
c997566c774e956270088de73a9e9561,纵膈肿瘤是哪些原因引起？,3
0f0bf715d4ad6aa7b25bc0d7e8cc0f2a,人乳头瘤病毒阳性，得宫颈癌的可能性有多少？,1
f7cbb87055d9ee27ba92fc1f6812df2c,小叶增生，乳腺纤维腺瘤吃中药能除根吗？,2
bad6d8253bb0752fb2e83b8954fe6972,黏液便会是肠癌吗,1
a00aaeb9b9a94aa895006f9349b9362b,胰腺癌晚期如何饮食？,2
0d2a43c89a59e6bc77cc3d65edb38e9c,宝宝身上有个小肉瘤怎么办！~,1
5bff787c7996409895eb7c493e543d68,遗传性肝癌，对我以后的小孩有影响么_肝癌,1
b78bacad79bb95e24c12baf5a42a38ae,小儿肝脏未分化胚胎性肉瘤，用何种方法，万分感谢！,2
82e7617a07b1ca78672d5c6179fe6a17,子宫肌瘤盼咨询【子宫肌瘤】,3
e83e3772d6179010b8c573b0e787393c,肠癌手术后一年，有时感觉有些累属于什么原因，还会长吗,1
9788690bd21de5e12528a326950ec5a5,患有神经千维瘤的人，和妻子那个后，生出来的小孩会的这种病吗？,1
8510b4e4a0965ab59986887e97f57cf2,脑膜瘤，垂体瘤的治疗,3
6b70faf13d6d7f8c58f7872e736b2a60,肺癌的存活率是多少？,4
0f2351f2a4eec640a51068bb05dc0a4d,2型神经纤维瘤病能否治愈,2
2c63141e820f7edf123d8517402f3c0a,什么是子宫劲小囊肿,3
37dc65cb2dedc075af184c20441f0364,腱鞘囊肿什么,3
10f8d1f0dd90386040dc04c93f405dad,多发神经纤维瘤,3
c5b0652a3667d613853d0a7ee69460c6,脂肪瘤是怎样引起的,3
d6ba0f454e85fcce29b8f07cec8a9b2a,成人型橫紋肌瘤是怎麼形成的？？？,3
c08e27766317ec2ffbcca61424ae01ea,我做完了宫颈癌筛查，结果单子上显示未见人乳头病毒，是说明没有癌细胞吗,1
3b2911a977a1231faff28c7a03fb78d7,多发性软骨瘤请问传染吗,3
c101db48a818d316f85ed4fbde0f22ff,谁来救助血管瘤病人,6
79f7df2b728afef1c70d5b02443cc5d7,骨血管肉瘤,3
ebdc7dfd87ad82bd2da2d3edc8add12b,畸胎瘤，该怎么办呢？？？救命啊！！！,2
1c1f3cfde2bf7bbd17653e01d01ebed1,淋巴癌会不会传染别人,3
d51e8f7cc2021dd4382afcc0cbf88f2f,骨囊肿和骨瘤是同一种病吗,3
3b4dbcedfb7763641147b5d1413a854b,什么是子宫内膜样腺癌,3
6da9880fbde374be768c178dff6e3f4a,白带增多，黄色，偶尔出血和接触性出血是不是宫颈癌?,1
b3ba5e6bc127484a05989efe284cd55d,我老婆得了胃癌做了手术可以怀孕吗,3
cb3d3e5b43d2b83b95dbe04734d96720,晚期淋巴瘤会传染吗？,3
eb21141aae7e37d22d3bf9de8e06ab63,子宫附件恶性囊肿能医好吗,3
dc7139767886b6a1931c8fdf165bbce3,排卵期阴道排血水，是不是子宫癌啊？,1
f6bb3a6c966756f68546634a79745d65,嘴角长出血管瘤血管瘤,3
e406290afdaa15e55c0dd773887d27bc,淋巴瘤的治疗方法有哪些?,2
e96560325942d5018789a855e0ef2723,表皮癌术后打胸腺五肽有啥用,2
48f00c015361176739d716d8a28be3a1,乳腺疾病，乳腺纤维瘤？,3
0452d487979f3b917fae378ab3691342,膀胱癌怎么回事,3
b1dae5a487eb1064340f766d5272d0b7,请问：请问皮样血管肉瘤怎样治疗？上海哪里可以治？,3
f435f23e780daefb2896f3f2bfae719f,宝宝得了肝母细胞瘤求助哪个慈善机构,3
ad4cc3ef12cf4924f30b4de1c6447b2e,甲状腺乳头状癌会死人吗?,3
27c0d30f44cf556e4ed7736b03bf99d4,小兒神經母細胞瘤何時手術合適？,2
3553284915e7a34dbefe5c7217425f9a,.卵巢癌化療后食慾不好怎麼辦？,2
2473bb218de5c6e025ca66fa7de69ef5,右腿上胫骨高分化软骨肉瘤,2
a00722a916f844fb5c0671168f32e506,鼻咽癌是怎样的症状？,3
844b145ad06c0be42f7044b5007b538f,急询：宫颈透明细胞腺癌“现已做了切除子宫，宫颈，盆腔淋巴，双侧输卵管后未查见转移癌。除了不做化疗，最好的治疗有啥办法？？？,2
f461b48f205e276f47741fc7f72c9b05,宫颈癌病人吃什么好,2
bffe7fac0280b76e55e82fc099ebc529,求：脂肪瘤和纤维瘤的区别？病因和治疗方法？谢谢！,3
df569ad5adbdd2384f6a4aabcbb2ac3c,得了肺癌可以活多久,4
6ee55e60e9c1c1043a4a192971260188,什么治疗毛细血管瘤,2
8722d307f7591e7946b6519a3ab42a11,我家的两个小的中华花龟好像头颈上各长了一个小瘤，我该怎么办，放生行吗？,6
7ae7a4bfc47387606331743744c36def,肺癌病人吃什么补品,2
363565444ff6effee59b88278a7708c1,非霍奇金淋巴瘤有治好的可能性吗？,3
65299fcfa7679340a48126cd44f547a6,大人得了肺癌晚期的水被小孩喝了怎么办,3
085f3146b7937b444b5766a24f3e78a6,请问：血管扩张性肉瘤？上海哪里可以治？,3
5adf7b89abda2e12f1ce6c026634765c,多发性神经纤维瘤病右脚疼痛怎么办,1
e1cfeec660a6ae155ce2e66c49248c73,咨询子宫癌切除术效果好吗,2
d5d6be0b966ae71da7d238c8b48ad4bb,乳腺纤维腺瘤用手术切除好还是吃中药好些？,2
f25e90c8fb33fc4ad424bde02527b35f,孕25周+5，四维检查考虑胎儿右肺囊腺瘤III型,1
e77907c904a2d18a3fb7877fa149be12,我的彩超结果基本判定是睾丸癌，医生推荐去大点的医院做进一步检查,2
4106ea2d7c46d4f11267d05863fe31ef,伽马刀治疗三叉神经鞘瘤术后出现脸部肿大,2
0503a1b1f1fb755d3edcc6683c32beb3,经常揉胸会不会得乳腺癌,3
39971a4e2cd90726950ff258cb938801,乳腺囊腺瘤问题,3
fe46c3fd93b7e0a94ab8384b4ea8fac1,喉癌是如何引起的呢？,3
b847f4d9a5ab669af7cd9f146273a1b4,喉咙两边有点痛，会是淋巴癌吗？,1
da982a4bb373c2aec735ecc07eecc38b,男性脑瘤患者没有了性功能 能否通过试管婴儿技术要个宝宝？,3
ae3a170f37566df9d1dd86aa5faf48ef,若小孩得了混合细胞型霍奇金淋巴瘤，能治愈吗,1
38c510877687465cbc75a9f3b1cd1bc1,病情：左侧卵巢乳头状浆液性囊腺癌1A期，肿瘤剥离时未破裂，低分配。上月发现已经化疗一次，请问还需几次,2
d1093d56447168ce9961a6e4d34552d7,上火淋巴结肿大,1
bbb2f3b8a31d91bf1df383ec6aae80a1,甲状腺癌右侧切除7年吃优甲乐TSH高到2.001,2
db33b0ccfbaf0af21660882cc2ef0efe,前列腺癌3期都有哪些表现?,3
fe96fb3d2db3d08c81dd90116fc8fa92,女人如何预防乳腺肿瘤？,3
73be978999d328fd1731380610fc740e,如何防止淋巴瘤复发？,3
85cb68c45780d1033fafa0cdbf1b2866,髓母细胞瘤复发的症状是怎样？,3
4799e28a12f8a1eb50c076adc6ba3343,滑膜肉瘤术后会复发吗？要注意什么？,3
b979ffe89937a99548a1a0e77cc93ac3,神经元烯醇化酶升高10倍，CT无明显病变，能否诊断肺癌？无,1
811a3161fa6805a02917bb6e49bad2a9,肺癌介入治疗管用吗,2
589328678e74c8a3b8b3e0c41b4f6b45,请问医生腺癌吃什么药啊,2
37089e0b29afc9054080539f5d3ccc3e,阴茎癌图片,3
e2e8952e9301df17e94171dceeaa07cb,乙肝小三阳肝区疼痛会是肝癌吗 详细??,1
a06927771e45c1015d1889a0eb7ffc89,脑星型细胞瘤３－４级会死吗？,4
b37d5c8a912f434d01798ddc3423f1d2,请问纵膈肿瘤，该怎么治疗好呢？,2
76dc83c83374ef9c201b9cdf48d15d1e,恶性子宫肌瘤的治疗方法是什么？,2
bd09dd80bc625f7985d051e5b857cc68,如何治疗淋巴管瘤?良性的不管它行吗?,2
bf933cb2145d061107dfcabd0062c4e5,黑色素瘤死前有哪些症状,3
f3cb65566ff080086b70438fc3fa6c2a,癌症患者是手术化疗好还是中药治疗 带癌生存好？,2
3f1ae82c37469407c5e76f350485f7de,子宫癌能治好吗的机率大吗？,2
bb99ea64ac444d8a2646f20fb60e1867,高级别子宫肉瘤有没有五年生存期的,4
d65a4a4bc517067ae07b5ec5291af8c4,乳腺癌早期能治好吗？,3
e5fb6c6ea9877cd761a42da68cde7556,我的朋友已到癌症晚期，现在家休养，他本人不知病情，我想去看看，又怕引起他怀疑，因平时我们交往不多，请问我是该去换是不该去,0
0003aded6c5082688042e732c7f26727,头颈部肿瘤除鼻咽癌哪些与EB病毒有关,3
4eb00b0c61c994efb741114d06cc1170,鼻咽癌的了会死吗,3
6e37152bde2dc28af8d2e426f6c9ba3a,恶性黑色素瘤的治疗方法,3
b52997373c2c6ab86eac583670fa7dee,请问：请问张悟本我妈妈得了滑膜肉瘤该怎么办呢？？上海哪里可以治？,3
b310e0507cbbbf5db12db2244a755c16,精原细胞瘤危害生命吗,3
c2f69aeebf7fca0a24ddc893674c2362,涎腺的未分化癌 得了涎腺的未分化癌应该注意什么,2
dfe695634d508080af4726776c0149fc,请问：25左右的男生会因为长期过度饮酒而得胃癌吗？胃癌患者能进行夫妻生活并孕育下一代吗？,3
813cd2664449761068b3f6137c5d77e1,纵膈脂肪肉瘤还是膈疝？ 确诊胸腔后纵膈的巨大肿块,1
2aea9b87874a483fc4508311f4ab9767,早期会厌鳞状细胞癌,3
1dc30ab3b5e36b93b7d3c2d67963eeb2,子宫肌瘤吃什么药【子宫肌瘤并腺肌瘤】,2
e31fd0f5d00637f515692ddf54298307,我朋友，胆囊癌早期做了切除手 术，已经七个月了，检查没发现问题，请问专家，是不是已经安全了？,1
2e8406e17a3738b41caf1f30ca353367,什么是软组织肿瘤？,3
dc378fbe75ff070ff68912ad52719ea9,肠癌的晚期症状?,3
db8bb6d18fcd0652d1c794d1687006be,鼻咽癌早期症状是什么？,3
b587057029d4ab1749264d4bf4821786,胃部淋巴瘤能治好吗,2
3c10290d3694e0b9356791508a50d54a,我朋友脚底板有一块黑素瘤现在已经到真皮组织了还能治愈吗,2
ff488a2ab9935306e47fde4837cfb6ac,牙龈癌得了这病怎么治疗,2
02a72426d0220fb8bdf3b572a5977b26,肺癌可以享受特殊医保吗,3
82569ce71d6a49204726cbf1bc49b4d6,膀胱肿瘤的治愈率是多少？ 做切割术能活多久？有多少的复发率？,4
dcb28a9556ef457793ef0998a53f3446,甲状腺癌的饮食保健？,2
7c913a064afd6f34ab103d5e4cf2543d,脑癌初步化验能多久出来,3
f9747490f66f0aa4b102d5a8bd62a937,患有巧克力囊肿的怀孕生产会有危险吗？,3
716c8eb5dd24b4f41d682a36c944e7d5,喉癌会死吗？,3
fb3079c1b957a4dcec39e074ffe3ad66,免疫表型支持为（背部）恶性外周神经鞘瘤，是什么意思？,1
ec3401be1446cc4be5757e5f99caf6e5,癌是怎么形成的,3
f314c8459519c6926fd16a22f3d5d59a,癌症有得治吗？用中医可以治好你们信吗？,3
b8593a3ab84dbbfd3f101ac965e84a6f,头部乳头腺状瘤会是恶性的吗？医生说得不明不白的~请知情的人告诉我一下,3
6a16554d5a65c0b3bd224395eb6e2727,高恶性移行上皮乳头癌，侵固有膜什么意思？,1
359325f2bb375f4f18c4035d13aa5473,你好；我先生鼻翼上有个小逗，用手弄掉之后就有红啦你好；请问医生怎么治疗基底细胞癌,2
37c86bf939d4310c4584c2208c0be8aa,畸胎瘤准备手术前多久不能同房,2
4194542e6c06fdb191d937dcdeb3613a,我的家人现在发现是食道癌他现在只能喝奶粉不能吃饭临床诊断结果是食管癌三型病理诊断是磷状细胞癌二级...,2
a9014a030e56c60e6e48028066868c0c,化疗之后左胸乳腺癌手术后就骨转移 怎么会这呢快,2
05f53de4acde26bfed9a7318314be07d,SOS恶性纤维组织细胞瘤(十万火急！)请好心人救救我们！,2
1c43418e4a4b7498f590212ec6869452,请问：成都西部肿瘤研究所除了肿瘤科还有没有其他科室，比如神经科？,3
1f67bbb561e631210ea5535225fa93e4,腹膜恶性间皮瘤 腹膜恶性间皮瘤晚期求助,2
6b0bf5e25eea8c8b125d4396e6002760,我因交接性肿瘤，切了右侧卵巢，化疗了3次，可隔了两月，左侧也发现包块4点几，医生建议做全切，可有其它办法,2
9af3c5b817489195dfdf5c3445510198,如何防止多发性骨软骨瘤病变。在颈椎发现骨软骨瘤，用不用尽快手术,2
bec32c32b373c6ab186c267f6588dafc,胃癌中期化疗两次后，又过了五个月复查，发现有长出许小淋巴结，怎么办，要怎样冶,2
52e08bdedfd3bd2c726fe3c37a7c1528,非霍奇金淋巴瘤 经典型霍奇金淋巴瘤（富于淋巴细胞型） 霍奇金淋巴瘤一定要放疗吗？,2
496c95fc1711937315fa92ca5e368fd5,宫颈癌能治疗吗,3
1793061a35cc7121eee2f99e8780148e,宫颈癌患者夏天吃什么好？,2
2c2407dc19e62e02725117a0d9fb1d40,眼睛里的血瘤？,2
d187fe4637b6a6717d7c03341cfa524b,肠癌晚期的疗法及效果？,2
b7103cfd90dd3b53876688eb44632592,血瘤病人吃什么好？,2
53047755b5ba6967051adbc9ab97bff6,骨旁骨肉瘤手术后两年肿痛,2
8a304b4a6d730a689fa29d1fcc43e137,二度宫颈糜烂会得宫颈癌吗？,1
f9b351820ad887a9c84396c29a314f7f,颅内神经鞘瘤,3
80ba66d1b768699c70b77a4b01fdd5e7,胆囊癌的症状是什么？,3
6f55df37dbe5f3f23a6be8a2a1a7ca08,神经纤维瘤会死人吗,3
391ae4d53a0a653453de76345f993bc1,卵巢癌巢美盈怎么治,2
bb6b5889e0ed666d28bac2da89de4add,细胞学诊断，左甲，穿刺涂片，乳头状癌.恶性肿瘤，严重吗？,1
24e53b2c2d4bee69180579f288d95c23,水放置时间长了是不是会产生其它的物质导致癌症？,3
910b6a729898fa7bd09e94b2e10db53e,甲状腺乳头状癌治疗及保养,3
f432512397c091d22cd69bf642234fdf,肺癌晚期是否有并发症传染给小孩,3
abe725461618d164b19704393b86a2da,骨肉瘤的最佳治疗方法,2
43d6c162c741d83bb1cf34fe304fc2f5,我爸53岁，左大腿长有滑膜肉瘤，已有切割手术，接下应如何治疗【恶性滑膜肉瘤】,2
2c81b459639a911538bc2781c29e2803,1、肝细胞肝癌。2、转移性神经内分泌恶性肿瘤，待免疫组化补充报告。,1
fdd571512c92b8a1345f695a8e038984,脑血瘤治疗方法,3
475bf781338b3030b75b286585b54de2,畸胎瘤是因为怀孕导致的吗？,3
c33ce0783cc1e38e22392b319f26da61,家里老人得了肺癌会传染给孩子吗,3
c077d3d9f3badc58ea2216166715536a,无锡市哪家医院治疗淋巴瘤专业,3
e0e446c14cb7614bbbccde019427d98e,小儿恶性肿瘤常见警号,3
e36c71328a56e88f49c8afb28fa9b4a3,肺癌会传染吗？,3
51d2a54f3de4a425c0a37fa062ece8eb,小孩子脖子长颗肿瘤是什么？,1
082cc0ae631a3d1cdaa669994453338b,看骨肉瘤去哪家医院,3
7d5632cd7d90c73c9d7c288c80571f84,癌症是什么样的？,3
3d71b5f24c9cff9635f471aba19b5773,什么是黑色素瘤？,3
9adba07c90c81d91db176be7f2c6a969,2岁孩子，下嘴唇与下巴中间长了一个包块，病理诊断是胚胎型横纹肌肉瘤，请问有什么好的治疗方法？如果要,2
d76f7adf499ad1e64c759f22d6123f0c,纤维腺瘤可以怀孕吗？,3
