hash_Id,data,label,len
694af103cc507f03912c23c5a7ff37d7,黑色素瘤什么季节切除最好,10002,72
b520ceeefe01653ac5a6f973b1147d9b,食道癌晚期治疗方法,10002,54
6673071c5027f69c22e4f72782468b74,腿部血管瘤是什么病/怎么治疗,10002,80
a8a2fdfc415fc54f71456ff66a01bf71,霍奇金淋巴瘤3年，现出现全身皮肤瘙痒，怎办,10002,122
bee024cab00124299d50e812637c209d,脑癌晚期已扩散怎样维持寿命,10002,78
a0047c3cc1d01c7ebf7fb5e63839df69,肠癌的病人能吃竹荪吗,10002,60
8a553705223dfacffd19a10dcbe36e7f,脂肪肉瘤术后放疗有效果吗？,10002,78
b88228278c53aa2f4b41b8a6685b7282,左肺上叶低分化鳞状细胞癌如何治疗,10002,96
c64107ba604963773ab088f299975d62,肺癌病人吃什么,10002,42
b672b721878540f3e22e572263ebd96c,请问我妈妈的病能确定为肾上腺癌吗？有什么好的治疗方案吗？,10002,168
6bd2f34fc51f7dfc700a19a8dbf41a58,脑癌 脑缺氧怎么办,10002,50
c707fb85b28046b5769e0ad7cff616b3,鼻咽癌吃什么水果好？,10002,60
776d9d6fef51ab3146ef52d16945bdeb,肾癌如何预防,10002,36
42e0f47780f2416d7bac92195ac837e7,广西肿瘤如何解决？广西肿瘤有什么好的治疗方法吗？,10002,144
3422e774742119b35d81b2682935dde0,治疗骨瘤的方法,10002,42
257c8d80dbe050a5ed35fdc854d4068b,食道癌2期（鳞癌）的治疗,10002,68
337cd93a94dd9b63773556d29ea31556,您好闵大夫，我肛周患“软组织巨细胞肿瘤”,10002,120
057946feba35da400f509037214a53cd,舌癌，不想手术，怎样治疗好？,10002,84
98ee5220bc1a22438d5a1e5fe8734c9a,食道癌放疗后,10002,36
5f11ed5349cc7a65fc3e0c196bca2152,脑瘤病要注意什么,10002,48
226972b51a095721c1d02041b82bd5e7,脑膜瘤手术后怎样的调理生活？,10002,84
230ef8980327cdd2a15dbbc5ba7f19e6,霍奇金淋巴瘤的饮食问题,10002,66
bf38d72fc380bf7e8eb64100d87776ef,有问题来问问血管瘤要吃药吗,10002,78
adf9fffb4a37d3853922501be5dd6b6c,脖子上长有血瘤？,10002,48
12e2832325125ad209723de188eb706e,肠癌肝转移推荐化疗方案,10002,66
8130ba51419a640f6586bec8b0b5ff9d,脂肪瘤如何去除怎么样呢？,10002,72
cee93c2be335faa6471b783ac42af3a6,9岁女孩，出诊为脑室内膜瘤，咨询治疗办法,10002,116
80fb6d60de54b69cd9bee0a5e0a59c01,肾癌不能手术怎么治疗,10002,60
ac1299fcbc6e60f36d9fc67ec273dcee,求助束腺瘤的治疗方法,10002,60
1c533bea1d58939ba9b80c67dc7cbe7c,脑癌引起的视力模糊怎么治疗,10002,78
a750111dc6d12ca84043bc6974a94fec,舌癌中医治疗方法,10002,48
8ea7defded4e25fd925542b221df011a,咨询宫颈腺癌的化疗方案,10002,66
785f0a95d2774ab22469cdf165df867d,左胫骨软骨肉瘤，该怎么治疗,10002,78
2ff5982f419058d50d7a62d665b6e399,髓母细胞瘤手术后？,10002,54
436fc3d158b206c70f0b5ab260021183,胃癌中期该怎么办？,10002,54
a77db792be92ac1dafeb5ce42cab10d4,大夫您好，我今年三十岁，男，是一名右侧腺型肺癌，有胸水，诊断是晚期，并且骨转移，现在用顺泊和紫杉醇化疗，外吃靶项药，我想知道吃靶项药的同时可以吃中药吗？还有我想用锻炼身体的方法战胜病魔，有好的锻炼身体的方法吗？谢谢。,10002,648
348a9f62063d6b1687a649e95e1b103a,胆囊癌应注意些什么？,10002,60
a91f23b192294cd0c97ebd0d0ff0bffc,腺泡状软组织肉瘤得了这病怎么治疗,10002,96
286af7ebd83bf3b4fc4c4e9f7913eeff,肩部软骨肉瘤怎么治疗,10002,60
685483d75d7d8f15f9712749b40b08b2,胆囊癌中晚期怎么治疗？,10002,66
622759645da552bc52533d94ccff39de,鼻咽癌早期治疗怎么样？,10002,66
d34851aa02f569cc02bcd5e0d3ff6757,肝癌的临床表现以及护理是什么？,10002,90
2574bee1f31281e7d458ce3aa222f53d,遗传性多发性骨软骨瘤治疗,10002,72
88d605b240c92cd1cf475b3ff68ab928,乳腺脂肪瘤是在一种什么病怎么治疗,10002,96
172b7d5509f0aeb09f6bb3700c8a2641,23年前发病，手脚部位多发性血管瘤，主要集中在右侧手脚及肩部。以前未治疗过，想了解这种病如何治疗效果最好。,10002,310
07022e102f7da2af0352385b6752ddfc,请问得了淋巴结转移性腺癌该怎么救治?(肠,10002,112
eb9e758795001cf7df81f9efa499045e,胰腺癌的化疗,10002,36
7f901b4231e7bd5f940d58ad9b24f6d1,膀胱癌治疗方法？,10002,48
4c66b1974f517eac8ed9abc0f2529f75,骨肉瘤肺转移治疗？,10002,54
400352667b84ec98723145f3791049c2,胃癌根治术后的治疗方案【胃体小弯侧溃疡型中分化腺癌】,10002,156
92d670429511c79515d1354f1663f0c9,直肠癌的饮食,10002,36
805bad2c8a0f8b0e69d7ae14ebfed118,软骨瘤请求回复！！急！,10002,66
21f24e16ec8196193c4e46c5cd23a354,25岁左腿股骨远端皮质旁骨肉瘤,10002,82
b28e6f8f97c7d24128b066176e6e9489,膀胱癌有什么好的治疗方法？,10002,78
4c2ce912c6b73c41344657edf38d8aca,右侧颈脂肪状肉瘤,10002,48
83b40debbd38396e2fef7bf548a66d19,您好：请问一下血癌怎么治？,10002,78
a73170e562dc91010491af03b824ed81,脑膜瘤 脑膜瘤这个怎么治疗,10002,74
511e22f83998bc75277b18309a96e92a,右胫骨上段骨软骨骨瘤,10002,60
314dea5ac28e40c67fa6cf37b1a25bbc,肝癌患者吃什么水果好呢？？,10002,78
0431d329bd8f6decd1547b382a434083,粘液型脂肪肉瘤术后化疗几次,10002,78
c61788c7f3a41e45910f313b61a8c025,先天性右桡骨软骨瘤如何治疗,10002,78
a3d9528a9bbc2c3b56d0c176e18ecb83,肺癌腺癌用什么方法有效果,10002,72
4a4cff7b17b8c61bdec9c72888c370b0,脑膜瘤手术后老是胃不哆嗦，吃饭后哆嗦的更狠，是怎么回事啊,10002,168
1144a42dd1e9cffc10da10a690288196,乳腺癌胸椎转移,10002,42
9ee95be4aeea3933973d68b26852a534,结肠腺癌术后饮食,10002,48
9d3dddc0607fbe59da1d405fd4550f2c,宫颈鳞癌适合用什么方法治疗？,10002,84
808304adff2f9666a196b8bbc0e85369,第1个孩子得了髓母细胞瘤第2个孩子1岁需要做哪些检查吗,10002,150
10a588ac958688dd0e1b80b6b209d5b4,得了胰腺癌，如何减轻痛苦？,10002,78
1f0714e34fccd333c9c95a373d8e755e,舌癌中晚期如何治疗?,10002,56
542b9a3be5cb78a8f8e3e673247cfc71,在日常生活中，神经纤维瘤患者如何才能提高自己的睡眠？,10002,156
8878b4d389a84a3a9df4ec1f92756f0c,血管瘤有什么不能吃的,10002,60
19be1516809e46a078460a70fb024185,关于骨肉瘤饮食生活护理方面的具休的注意事项。,10002,132
73e0b497e1e0b153956a4c35730d14d4,腺癌有什么可以治,10002,48
77958b01efb7228b92ce6d2014a190ac,肺鳞癌早期有什么好的治疗方法能治愈的吗？,10002,120
67dd43f90ff5a40f98e7b2096ba7adde,骨癌的治疗措施有哪几种,10002,66
42cc6746298441c0694ccb5737fa6041,大腿根部内侧的脂肪肉瘤能手术切除吗，大小约有10mm左右,10002,152
e855e2d0594aaacc0e276707411e379f,中心性软骨肉瘤如何预防,10002,66
ec8edf7929cbaf309510f26784624b1b,眼眶非霍奇金淋巴瘤,10002,54
bb86ef945ad0370fdf579c34e4af4662,前纵隔高分化脂肪肉瘤放疗有效果吗,10002,96
d5b7dbd743922773170cc1cebd71303b,患血癌怎么医治？,10002,48
2ce3c1c1a5bb26593568b3a531f5eae8,膀胱癌的后续治疗？,10002,54
d92b0c54007ceaebc38528a430b77378,得了扁桃体高分化鳞状细胞癌该怎么治疗？,10002,114
6a36f0339b5841cb330e269dfa4268d7,周围性软骨肉瘤得了这病怎么治疗,10002,90
d973cecf5af2c36213dc1591ede1f498,我爷爷今年9月25日检查出得了直肠癌，且转移于肝，请问用什么好的治疗方法治疗,10002,216
87d28d98216a99d3ed222cc1297ca563,晚期纵膈型肺癌如何治理？,10002,72
9ce94ab289bf3b28160b4bf665e21191,脂肪肉瘤手术后是否必须放疗,10002,78
b777b1dfbd53f5404b2b49bb15069d50,脑膜瘤是手术还是做伽马刀好,10002,78
acedf2c6e250a7d2d11c16f70a3c4ffd,隆突性皮肤纤维肉瘤 如何治疗隆突性皮肤纤维肉瘤？,10002,140
d722794d42cf314a799a9ce06bc9974d,舌癌手术治疗的效果怎么样？,10002,78
a3750bc90aa5a8939833e7be30fe819c,7年忙碌治疗，高分化脂肪肉瘤，多次手术无效，现已转移到腰椎，肉瘤体积猛增，该如何治疗？,10002,254
424fbb329e561b69bbd723bc72232bd3,骨软骨瘤怎么治疗,10002,48
16a2fc8755cb3d375a534965db105769,膀胱癌的灌注护理？,10002,54
b703a929ccb371b3aa00e72e4e7bc0e5,治疗脂肪瘤的中药有哪些?,10002,68
769705d667e66de985f6c6441902e07e,血管瘤晚期病人如何止痛,10002,66
158e264a9906ca61060192365443b46a,中分化胃腺癌手术后用做化疗吗,10002,84
6e0f112acd3a9150c60175651a69ff07,华西对于肾癌治疗怎么样？,10002,72
ab42bb9b2044e5ce279903e194aa3cbd,肺鳞癌晚期化疗如何?,10002,56
32ff54dce13a1472f315b186d89600b5,关于恶性淋巴瘤放化疗后的问题！,10002,90
c1282912c04daf323b7d24b9b6df826a,肺癌晚期采用中医怎么治疗？,10002,78
dfc220bd6d86401303f4b63b4f004013,治疗乳腺癌骨转移,10002,48
b0b92a2f4fc81852730be0affe4e1770,大肠癌中医治疗方法哪种效果最好,10002,90
4f80a9ed330c75f7ae3426cbf35398a3,子宫癌转成林巴结了要怎么治,10002,78
73b40fe58919e469f6f4598127c30381,肺癌早期吃159有益吗,10002,54
2249915244c3a771dabd95299f6c7ba1,肠膜恶性间皮瘤晚期如何冶疗,10002,78
9cf7e567ddc06337e68d07e3ce696a08,脑膜瘤术后有没有什么饮食禁忌?,10002,86
dc8265f81ca8afeb46a1915ede324bdb,肾母细胞瘤不能吃什么,10002,60
9d64ac9bb543906d0aa3f66b17cad76b,非小细胞肺癌中医治疗,10002,60
d5ef3c01a9c838f403a8026567bf021a,胶质恶性肿瘤 是什么？很难治吗？,10002,92
eb599bf9c5dbd1bb5036779c72ee74ea,喉癌复发怎么办_喉癌,10002,56
2185f7e26f789e16ced7a9071fd5863a,子宫肌瘤，在遂宁以做了子宫全切手术后合捡为子宫内膜中分化内膜样乳头状腺癌，,10002,222
19f2ed6f28dae39c1d5b91f4d918eba1,喉癌吃哪些粥最好,10002,48
c47c70c556a3ca5ef84a05fd6178100b,前列腺癌热如何解痛,10002,54
754f6760299a37f6285abc4f0144c372,甲状腺囊腺瘤除手术外有什么好的治疗方法【甲状腺囊腺瘤】,10002,162
5fc605ad63e29f82aa9147820eb859f5,肺癌晚期转移到脑部，老是口水，应该吃什么好？肺癌有啥症状？,10002,174
3a7cd2e8cb97cda2ade0c6a69cf40b0b,宫颈癌化疗期间吃什么好,10002,66
a06a50356e87b37aae2261fe5f55cb3e,卵巢囊肿怎么办？我才18岁…下腹右边断断续续的痛…腰和腿也偶而痛…,10002,190
c93c4e0be642b67e6d46fea58923b892,胃癌转肝癌已经五个月了 现在脚肿起来了,10002,110
9c35dddddb9d88b15f6dfe6e368b72f3,鼻咽癌放疗后手脚发凉怎样解决,10002,84
ac649237ff81ecda5c77a3a1dff13d7a,前列腺癌早期怎么治疗效果最好？,10002,90
aa0c678bd8caf2a24bd73a54e55bce4b,头颈部肿瘤(甲状腺结节) 29岁，甲状腺结节，实性占位，钙化，如何处理,10002,190
3af7e0899e53d876f5b56afcf0cab0c1,胶质瘤患者在饮食方面要注意哪些..,10002,94
3a0b311d1cb1368ce9f436ddf096b92b,十个月大宝宝脑肿瘤引起脑积水，怎么办【后颅窝肿瘤伴脑积水】,10002,174
bf2e7ca13e2b52bd904a1357579181cb,喉癌术后怎么办,10002,42
127ea17b8101a20671fadd68d5a0ed50,平滑肌肉瘤手术后如何防止复发？,10002,90
9529cd52a7012b2ada19df053be3f184,膀胱平滑肌肉瘤吃什么药,10002,66
46078724a9c6a4c2115f16a40f30d024,前列腺癌的最好治疗方案,10002,66
139740a86432df82df9ce8fdddba26b0,我有慢性咽喉炎多年，每次发作咽喉干痒，或干咳，严重时声音嘶哑，经检查是咽喉淋巴滤泡增生及充血，吃药不少但没能治愈，象这样吃什么好,10002,384
db4714e57ac3d6ebfc5cb94c49147a92,喉癌早期怎么治疗和保健,10002,66
ae26d5d19510edd4eea12f7e97070c25,阔韧带粘液性平滑肌肉瘤 手术 后续 治疗方案,10002,120
a053c8c4dc025f3656654c14ba74011e,广州市儿童医院，婴儿有生长血管瘤要怎么做？,10002,126
a29f4d6289a4dfed39ed7b4bbd30945f,肺癌术后如何恢复元气,10002,60
476b3712b970711e9992f5cfdccf021f,前列腺癌治疗方法你知道哪些,10002,78
bbc15b9c83b595f906df6486dc5437f4,胃癌病人放疗第22次，从17次左右，有类似月经后几天的经血排出，量很小！但是到现在已一周有余！还是,10002,278
95762322f2e52feebe46a2538b98e09d,口咽癌有什么中药可以治疗,10002,72
259dd6f9c215b17ac822a5dd24d33d2f,前列腺癌中医治疗注意事项,10002,72
cbec55247551434e458fb16ad4574f88,生乳头汗管囊腺瘤吃什么药,10002,72
a3dff6d9f3374340ac143f3680fd290e,大肠癌转肝癌,10002,36
aa395bb34b141f5d1aad61ac63202a25,胃里有平滑肌瘤加上慢性浅表性胃炎怎么办？,10002,120
0979e6d343aee74ef7d2f6e2a44a036d,基底细胞癌如长在眼睛里怎么办,10002,84
8e0937ee3830e7b941de34b6b01e3db8,您好，朱大夫，我父亲被确诊为平滑肌肉瘤，不知该么办,10002,150
c02f569d330c4cc12dbf687fcfd0d058,鼻子长乳头状瘤应该怎么办,10002,72
651a43b006918a209814bcad79931f6d,囊腺瘤怎样防范与医治,10002,60
cadfeb6b81d0a324e487450e99a5c87a,喉癌术后有白痰,10002,42
ffb7e33f632e2e5dcb93dc4fa0f7ee82,喉癌病人应该怎么护理呢？,10002,72
37995445218c59a4a046b7feec0527b6,广州广州儿童医院张靖你好！我寶寶長了個血管瘤請問用什麼治療呢？治療的費用大概是多少呢？需要住院嗎？,10002,294
ce7458019452cd9a5d9f442ad6fba97c,鼻基底细胞癌应注意哪些,10002,66
6e9c19ae162f55cde97bf665e1fc283c,喉癌手术后怎么治疗,10002,54
393564d75c42fb612c616fea40b6009d,怎样减小卵巢癌的发生呢,10002,66
3e1b995831e7dbc27fcbbe81f286c146,舌头上生鳞状上皮乳头状瘤应如何治疗,10002,102
63216413c15fdddb1e4e0741c21767a1,肝癌晚期会出现黄疸严重，脚肿，腹胀,10002,102
f14a55ee232a328ab476bc11c1e7bc9a,阴道壁上发现癌前病变怎么办,10002,78
7ef58eee378b2f559957866b02c328dc,三岁半女孩，颅内纤维组织细胞瘤，应该怎么治疗？,10002,138
b296c02c51a9fba2973e6359ccb78ed1,肺癌病人吃什么食物比较好,10002,72
f705c801b82a3b042280a8aaf8f510ae,胆囊癌出现更阻性黄疸怎么办,10002,78
72e557282ffd081151bb4c908c9d5a80,前列腺癌生化复发的治疗,10002,66
07492837fdf27fff6bd2889c420412be,肺癌晚期什么都不想吃，怎么办？,10002,90
8e40c511465df736c6c5a7d751013c77,良性淋巴乳头状腺瘤如果不做手术，应该怎么治？,10002,132
89b1563c723733ef4dcd1f8eb4779992,艾滋病淋巴结肿大,10002,48
8e5e54369fa4650aacd153d8b7faed9b,男80岁 请问：有哪些中药能治疗基底细胞癌,10002,114
e85eca224295b48fe4f723b1aa736259,卵巢癌女人的饮食原则有什么,10002,78
718e95546b4a060bfebd4dca2e909e2b,张滨医生；；超声提示；甲状腺左叶混合性团块【囊腺瘤可能性大】；甲状腺右叶实性结节伴钙化,10002,258
47fda34a1bbed1b806bd2685941f1500,我小孩子后脑勺长了个恶性肿瘤5月在湘雅动了手术 真怕他再复发哦 真不知道怎么办好啊 谁能帮我啊,10002,266
2f9d53329731ab64f84b6e8961b0191a,胎儿彩超发现肝上有畸胎瘤,10002,72
cb78adc7abc37a08668bed6ae485474f,请问有治疗卵巢囊肿的中药吗？平时应注意什么？,10002,132
6f4b289fa99ee1750d5e7e1f735863fe,多形性腺瘤手术后注意那些事项,10002,84
3a31b0434a10391a8d58416964f721f3,卵巢癌的有效方法有哪些？,10002,72
a6acea5de314f132158c4ce42251eedc,得了乳房平滑肌瘤怎么办？,10002,72
62a703961954a84502485920873a13b9,胆囊癌晚期；手术一个月后出现病变肝转移胆管堵塞；黄疸；现在,10002,174
8b3428741ac5c7850138c09a00d3f833,胎儿腹腔良性肿瘤，位置在肝和肾之前，不与器官相连，大小约4,10002,170
0aea80846dbcfbb19a2f07689accaad1,治疗鳞状细胞癌的最好方法是什么？,10002,96
6915fc356299b95f3d6521ce87150358,晚期卵巢癌，总吐绿色的水怎么办,10002,90
c94efe63b88bb8f084407d9da647e59a,右上腭多形性腺瘤术后瘘怎么治疗好,10002,96
481c6753fdcb7647bcd14c0587296ecf,未满月小儿左肱骨肿瘤，跪求陈主任给予诊治。急急急！！！！！,10002,174
e4a2fe15fa269e4095231c51a7b2235e,肝癌的化疗方案是什么,10002,60
523d5ff41a9803cf6c5cc05c10d879aa,外阴恶性神经鞘瘤吃什么药,10002,72
0730992d6cf03b68da784b1cc5719cbc,右侧甲状腺乳头状癌淋巴转移，手术时次切,10002,114
2f5e2f66205db8a356e4101a349155c3,头部基底细胞癌放疗后如何长头发？,10002,96
b79e93fee42861c49df4a08f428b8d1f,宫颈癌放疗前怎么护理？,10002,66
2a0f601a31a79b5cd2970de582b6ba76,近期内检查直肠肿物一病例,10002,72
126bd46b92e0d7159296446a6beb1c08,子宫癌能治好吗？怎么治,10002,66
6c1e78ec5657806ddbb5e2e1b766233f,前列腺癌术后咨询,10002,48
dd56240ada7dfb93d06c1081394eb153,非霍奇金淋巴瘤T细胞?高烧问题,10002,82
36486abc92f32ee37d3c43b959b5e53e,基底细胞癌怎么治疗？,10002,60
d9d2f7ba0fdb7875c0f0148447125283,阴道癌怎么治最好?宫颈癌2b期手术全切，八个月阴道出血复查诊断复发阴道癌，医生只说住院手术。该怎么,10002,282
33458e06116ac45513c221f08427347a,有没有治腹腔平滑肌肉瘤的药？,10002,84
3020f2096d4baa8f36af9a202a266636,肿瘤已经3.5公分大，但是ct显示其他部位没...,10002,118
9e01613504df4769a27b75642e9df560,乳腺癌晚期治疗偏方,10002,54
b955b06009476ef9659451b16bda8cb1,恶性胸膜间皮瘤 恶性胸膜间皮瘤患者急求治疗方案：女性 32岁,10002,164
da9c3e858b6fedd5844b0d8962b2f84e,血管瘤有什么抑制的办法？ [其它疾病],10002,102
85e25551180dc18a2ccef88e6375955e,喉癌的手术治疗方案,10002,54
ee1b433111645133f2dcb4b32ebad9f1,喉癌術全切複發怎麼辦？,10002,66
eb8720d970a7a142d33d825d42051a92,甲状腺癌化疗后的饮食？,10002,66
669911e0cd1780f4eb15ce42385145a5,臀部 脂肪肉瘤 侵入盆腔,10002,64
e26abe810ee8ca075f2ec82e8386868b,25岁，术后病检乳腺纤维瘤伴导管内微小乳头状瘤形成,10002,142
fefb7bc109553d233520f03c212d3462,胰腺癌出现黄疸怎么办？,10002,66
ab229b3d6cd16e6e5a6d4569792d3eae,乳腺癌病人忌食什么？,10002,60
73659c5e0f621783e3612d380e7e375c,[肿瘤癌症]请问头颈瘤早中期患者术后,10002,100
7fd7dcf140efedab210d3f537ccc7de2,恶性纤维组织细胞瘤怎么治疗？,10002,84
609eefb631ab63127dfa04fe12cda648,子宫平滑肌肉瘤术后怎么保养,10002,78
b71ae88c7d4d5edd50eff96caddfc514,胎儿现在30周了，前几天去照B超医生说肺囊腺瘤小了一点，没有那么明显了，亲戚们都建议我不要，但是我又不舍得，毕竟他是一条小生命，我该怎么办啊？肺囊腺瘤会好吗？,10002,462
83954a327d89c6514f555e9aacad73b1,预防肝癌平时多吃什么 ?,10002,64
626ef29c20bb844371b1db40c821d3b5,大肠癌的检查方法有哪些，大肠癌的预后怎么样,10002,126
a62c732883324b205e49291f237350e6,喉癌晚期患者的饮食有什么,10002,72
83bff110cd6a54021accc13a7f604e86,胆管下端癌，晚期，己做胆囊癌手术，黄疸，现在胆红素170多，不想吃饭，有时呕吐，精神差，输些保肝护,10002,282
430dd081f8697376d0f8c52b86772ff5,肺癌吃什么中药能抑制肿瘤转移,10002,84
eca6b8ed4774ddd727b8679734ee4d82,阑尾粘液性囊腺瘤有好的治疗方法吗,10002,96
1cbde7aebf0c68500f528766dd97a16f,喉癌日常生活中需要注意什么？,10002,84
b2d8108fe00852dd47e68fc9d18d4ec1,肿瘤因素筛查结果，请高人解释一下，均在正常值以内，但是有几项比其他人高一些，应该注意些什么？,10002,276
271cb12aaf24bc3ee6557078ceedc3c5,治疗大肠癌晚期骨转移吃什么中药,10002,90
964f53149ad561f08bcf8ef71d85ff44,请教，手臂平滑肌肉瘤用哪些办法治疗效果好,10002,120
fe71d49a5a54ead880adcfb03aca071d,胰头癌伴阻塞性黄疸,10002,54
89de48206420fb25ef7e85f9a98898ac,脑垂体瘤怎么治疗？,10002,54
6b148b54fec6805054c6eade504e9cfb,前列腺癌，刚做过穿刺和什么组织检测呗诊,10002,114
ec595f90a69d45b94fea7f685753b76a,请问淋巴瘤怎么治疗用什么药物？Beleodaq哪里买,10002,124
86a0bbf7307bff176105c47411d67f15,76岁男，肾动脉血管瘤，能否手术或如何其他治疗？,10002,136
c310e9c11cd3d97c68b669f244dc8814,人乳头状瘤病毒阳性怎么治疗,10002,78
8f8370a14ef563c0b4cee54cf9412c12,淋巴癌是否可治疗？,10002,54
945109c21aace618eed0cc3e8836c8ab,患前列腺癌、骨转移。,10002,60
1f76aec43fb8f91436eb960ea3dbc692,大肠癌求减轻痛苦,10002,48
3a6d8b0198efb97d500876a8a9877403,肝癌转移天天发烧怎么办？,10002,72
bab029ca303d350ebb004206e933833b,外阴平滑肌肉瘤吃什么药,10002,66
8f6b9c1e6476ae7040e6a120c6b0e514,长恶性肿瘤出血,10002,42
da1ef02b4ae9a03addd6c1b13a08ecdc,肝癌患者吃什么好,10002,48
f4898a50b1e53062d09889968902c7f5,要怎样才能让卵巢囊肿不会复发,10002,84
41dce9aea2334a5ca108cdd3258fbe17,老人的基底细胞癌怎么治较安全？,10002,90
a3b5664a912798b376cbde14730ae668,卵巢癌严重了，还能治好吗，怎么治,10002,96
df5833ebd37175764d004686f2bb6cc3,求助呀！儿童血管瘤治疗方法哪种最好啊？,10002,114
acc79b13cb02afcc3adbe0ce3dfa8bfb,男66岁一年以上 皮肤基底细胞癌 请问鼻部与两眼中间患有基底细胞癌。手术,10002,200
cc66d58bd468f5454d11e3727f8d718a,输卵管癌术后一年检查CA125乎高乎底伴有腿肿,10002,118
51de794e3a05741fd415e5ca6c2a5951,胃癌晚期患者高烧不退怎么办？,10002,84
f098ef1c3e96968ab407b39e596012c7,乳管内乳头状瘤吃什么药,10002,66
c4fce738778bd7a32d91b4cb737e46bf,女38岁 宫颈糜烂怎么治疗 宫颈肉瘤怎么治疗,10002,116
fa2b27e12bb2cb219bd4f4e115908de7,70岁男性间皮瘤3期，还未扩散，正准备做伽马刀治疗。治疗后中医如何控制肿瘤的扩散？,10002,234
31344647ec072014f9ccd56286a532c7,胃印戒细胞癌.皮革胃怎么治疗,10002,80
92b28fa9cb63836fd24b8716757165bb,子宫癌术后康复,10002,42
1fac795a569838b3f22d33f20e7bde19,头颈肿瘤吃什么药好？,10002,60
748403cf629c8babb67366132a9c4cd7,胃里长了平滑肌瘤该怎么办？,10002,78
832048f889153bf1d4378f74b620e9cc,武汉最好的治疗唇癌的方法？,10002,78
a65beb8285e2d39ad6e32cb89f5f157a,53岁妇女，胃底平滑肌瘤。如何治疗？【胃底平滑肌瘤，带有浅表性胃炎。】,10002,202
871ccab7533ca71cb29e6c23248f8707,膀胱移行上皮乳头状瘤怎样治疗,10002,84
a2f07fe66c476925966f06d8e7664c04,子宫癌手术后怎么防止复发转移？？子宫癌复发转移,10002,138
a8849321bef8fb3609fffdc3f68ff2c0,鼻腔内恶性肿瘤怎样治疗？,10002,72
07f5a3733eb2c87e143f381edaa6ba8d,一岁小孩子睾丸肿瘤手术过后最好吃什么比较好？,10002,132
27122add4edd971f1d3197fae3865180,胰腺囊腺瘤和囊腺癌吃什么药,10002,78
b5a1b66b83592676dc0add11e8365ff3,前列腺癌中期的治疗,10002,54
ce794574cff8ae4df9cd8dcb5ffcbc61,子宫平滑肌瘤抑制,10002,48
9aa90aa6a31750af86cc136391c37287,患鼻腔惡性纖維組織細胞瘤怎麼治療？,10002,102
09ce56d4311aee8c31155cfdb1ffa8a4,父亲的恶性脑膜瘤，如果不开刀用什么治疗最好？？,10002,138
7b6fcb419a6e820d235dde9656516774,脖子上有长了几个淋巴结,10002,66
a74269b720e28a752735bca249d9c4be,长在头顶的血管瘤,10002,48
449c5af72045936e80add42227b904d0,前列腺癌病人如何护理？,10002,66
3126d3d16c5b64f2e59336d9b207e4a2,平滑肌肉瘤手术5年复发,10002,62
c748017bacc095b66ca7d889e43abe35,中成药治疗大肠癌晚期,10002,60
f01e5a30fdb3fe121f3432f2ecd10b73,咽喉里长了个乳头状瘤怎么办,10002,78
025eeeeba0c934f27410143565caa54e,胚胎性横纹肌肉瘤哪里医院治疗好，已经做过一次手术没切干净！麻烦有知道的吗告诉我 谢谢,10002,248
19a6937785e3073de4803fad3a430d65,76岁女性外阴基底细胞癌手术治疗最佳方案,10002,112
17e90f3a97b92ab2912e68eaeb3e3081,婴儿淋巴管瘤,10003,36
26b0be5ab26049f5dce393f2a23607bf,T3-5椎管内外哑铃状神经鞘瘤,10003,74
676473e8c7ab4f54d1507f7586216a82,听神经鞘瘤,10003,30
dbfc79d74c62e5f482d8f0ab1e716058,皮下多发脂肪瘤,10003,42
cbe21e931065c7632fcac6364b67bdf4,内蒙古中医治疗晚期癌症哪家较好,10003,90
3284cf4c86e30da17733935968d9f701,多发性神经性纤维瘤,10003,54
f866ab5474a17c8da5efd53c415f6f36,神经纤维瘤会有什么危害？去哪里治疗神经纤维瘤比较好？,10003,156
a294ad05b06f0f41e54c4da07e491674,（背部）隆突性皮肤纤维肉瘤,10003,78
5dbdf4635705d207eef71c1dfdd14768,血管瘤或淋巴管瘤？,10003,54
7bc52f9e8bf131185bf71bcebb04825d,什么叫树瘤,10003,30
b3378890bd819e454107ef7402f47885,葡萄膜黑色素瘤,10003,42
1ca9e7805ceb1e4795459d1de87cd387,什么是淋巴癌,10003,36
fcf7e8a6fb25212e175a839d803cc862,肺神经内分泌癌的定义是什么？,10003,84
3eff32888fc0ad04d8037a32253d087f,有牙癌这个病吗?,10003,44
9e6ffc47064d666c3ebd166e45c74acf,皮肤癌的症状图片,10003,48
a3198b9cedd389f2c23ec7774c64a509,淋巴癌,10003,18
47e3df0a6fdd1712bf9ac0847728b202,甚么是左肾赘瘤样癌,10003,54
7ba0e50bac13bce31b19d70a02d8ce09,原始神经外胚肿瘤,10003,48
452877382a7ca6ad197157af456e3a67,肺癌，恶性淋巴瘤、,10003,54
96ca4825ad5294ee43f54eec5d0c4811,内蒙古中药治癌症医院哪家最权威,10003,90
d8ce2ad1ce29add92bd08cd6400ba36a,盆腔淋巴管瘤,10003,36
edfdca9c2d62ae38415b5b1286db78ae,皮肤癌的症状是怎样的啊!,10003,68
f144c91747c6cf32416ff3039af93b2b,恶性卵巢囊肿？,10003,42
450bc515e60d7c00aba8fbd452253b64,谁能向我解释下髓母细胞瘤？,10003,78
